120;4,6;1016,8;-8,2;0;1,8;120
141;6,7;1016;-8,1;0;1,4;141
140;7,6;1015;-8,1;0;1,3;140
149;9,7;1013,4;-7,5;0;1,6;149
150;11,3;1012,3;-7,1;0;3,5;150
114;11,4;1010,9;-7,5;0;2,5;114
106;10,7;1010,3;-6,2;0;2,1;106
113;10,4;1009,5;-6,5;0;3,4;113
132;9,7;1009,7;-5,8;0;2,1;132
149;9,7;1009,8;-5,1;0;2;149
144;9,6;1010;-4,4;0;1,5;144
156;9,8;1010,4;-2,8;0;1,3;156
174;9,6;1009,8;-2,7;0;1,5;174
152;9,3;1009,2;-4;0;1,5;152
113;8,6;1008;-4,6;0;1,1;113
89;6,3;1007,5;-2,8;0;1;89
106;4,8;1006,8;-2,8;0;0;106
125;5,3;1005,8;-1;0;0,2;125
117;6,4;1005,8;-1;0,1;2,2;117
112;4,3;1006,3;1,5;0,4;0,9;112
140;4,7;1006,1;1,5;0,1;1,3;140
146;4,1;1006,2;2,6;0,9;1;146
115;3,5;1006,9;2,2;0,9;1,4;115
120;3,1;1006,9;1,9;0,4;1,5;120
116;3,4;1006,6;2,2;0;1,3;116
123;3,7;1006,8;2,2;0;0,9;123
130;4,4;1006,5;2,6;0;1,4;130
132;4,8;1006,8;2,2;0;1,5;132
129;5,3;1006,6;2,8;0,1;1,8;129
139;5,6;1007,1;2,9;0;1,6;139
135;6,4;1007,6;3,2;0;1,5;135
133;6,6;1008,1;3,2;0;0,6;133
141;6,4;1009,4;3,4;0;1,4;141
124;5,8;1011,1;3,1;0;0,4;124
137;3,3;1012,5;2,1;0;0,5;137
160;2,9;1014,1;2,2;0;0,7;160
140;3,6;1015,5;2,6;0;0,8;140
88;1,9;1016,7;1,3;0;1,2;88
50;3,8;1017,7;-5,7;0;0,9;50
22;3,4;1018,5;-7,1;0;0,9;22
10;2,7;1018,9;-9;0;2,1;10
10;2,8;1019,3;-8,9;0;2,4;10
7;2,4;1019,7;-8,6;0;1,3;7
11;0,3;1020,5;-7,5;0;0,9;11
3;-0,9;1021;-8,1;0;0,9;3
3;0,8;1022,2;-8,5;0;1,6;3
3;3,7;1023,3;-10;0;2,9;3
8;4,8;1024,6;-13,6;0;3,3;8
20;5,5;1025,2;-10,7;0;3,9;20
16;6,4;1025,2;-11,3;0;2,6;16
14;6,6;1024,4;-12,6;0;3,6;14
12;7,6;1023,7;-11,7;0;3,5;12
17;8,5;1022,9;-13,2;0;2,3;17
15;9,5;1022,2;-14,4;0;1,6;15
3;9,7;1021,7;-13,5;0;2;3
3;9,1;1021,9;-12,1;0;1,8;3
3;7,1;1022,3;-10,7;0;2,7;3
23;6,1;1022,8;-9;0;2,5;23
31;5,5;1023,5;-8,8;0;1,5;31
37;5;1023,7;-9,6;0;2,9;37
35;4,8;1024;-8,7;0;3,2;35
37;4;1023,8;-8,1;0;3,2;37
42;2,9;1024,1;-5,5;0;2,3;42
62;2,5;1024,2;-3,8;0;2,4;62
71;1,6;1024,5;-4,1;0;1;71
60;1,3;1023,9;-4,6;0;1,5;60
65;-0,1;1023,8;-4,7;0;0,5;65
49;-0,5;1023,9;-3,9;0;2,4;49
72;-0,8;1024,3;-4;0;1,9;72
73;-0,8;1024,3;-4,2;0;2,2;73
69;-0,4;1024,6;-4,1;0;2,1;69
72;0,5;1024,9;-4,2;0;2,3;72
84;2,2;1024,3;-4,1;0;1,5;84
101;3,9;1023,4;-3,9;0;1,7;101
111;5,5;1022,3;-3,6;0;1,2;111
97;7,2;1021,3;-3,7;0;3,4;97
104;8,7;1020;-3,8;0;3,3;104
108;9,9;1019,4;-4,5;0;3,8;108
105;9,3;1018,7;-4,3;0;3,2;105
105;8,6;1018,1;-3,9;0;3,1;105
106;7,6;1018,3;-3,6;0;3,5;106
115;6,8;1018,4;-2,9;0;1,6;115
119;6,2;1018,4;-2,7;0;1,3;119
115;5,9;1018,3;-2;0;1,3;115
119;3,5;1018,4;-1,9;0;0,6;119
140;1,4;1018,2;-1,8;0;0;140
162;1,6;1017,7;-1,8;0;1,1;162
165;2,3;1017,8;-2,2;0;1,2;165
180;2,4;1017,4;-2,5;0;1,8;180
183;2;1016,6;-2,9;0;1,1;183
182;1,5;1016,3;-2,8;0;1,6;182
173;1;1016,2;-2,6;0;0,8;173
166;0,7;1016,1;-2,5;0;1,2;166
163;0,6;1016;-2,5;0;1,2;163
137;2,4;1016,3;-2,3;0;1;137
164;4,2;1016,5;-2,2;0;1,4;164
172;6,4;1015,9;-2,5;0;1,4;172
173;8,1;1015,1;-2;0;1,6;173
3;9;1014,2;-2;0;1,4;3
110;10,3;1013,2;-2,1;0;1,6;110
227;12;1011,9;-1,2;0;1,5;227
236;12,2;1011,4;-0,7;0;2,7;236
256;12,3;1010,9;-0,3;0;2;256
287;11,5;1010,9;0,3;0;3,4;287
278;10,6;1011,6;0,9;0;1,8;278
269;9,1;1012,2;1,5;0;1;269
286;7;1012,5;1,3;0;1,1;286
304;6,3;1013,8;1,4;0;0;304
312;7,1;1014,4;0,7;0;0,8;312
316;7,3;1015,3;0,9;0;1;316
353;7,3;1015,5;0,7;0;1,5;353
355;6,5;1015,6;0,6;0;1,1;355
328;5,9;1015,9;0,2;0;1,7;328
308;5,9;1016,5;0,2;0;1,5;308
304;5,6;1017;0,4;0;1;304
314;3,9;1018;0,6;0;1,3;314
276;5,3;1018,7;0,3;0;1,6;276
276;4,8;1019,3;0,4;0;1,3;276
275;6;1020,1;0,5;0;0,2;275
278;8,4;1020,7;1,3;0;1,1;278
272;10,7;1020,9;0,7;0;1,3;272
264;12,6;1020,2;0;0;2,8;264
270;13,5;1019,9;-0,2;0;1,8;270
227;14;1018,5;-0,9;0;2,2;227
183;14,1;1017,5;-0,4;0;2,5;183
166;14,5;1016,6;0,3;0;2,1;166
150;13,6;1015,6;1,2;0;2;150
165;12,9;1015,1;1,5;0;1,9;165
185;12,4;1014,8;1,7;0;2,1;185
216;12;1014,2;2,2;0;2,4;216
188;10,8;1014,7;2,6;0;1,2;188
197;10;1014,6;2,1;0;1,6;197
228;9,2;1014,1;1,8;0;2,7;228
242;8,3;1013,4;2,1;0;1,8;242
210;7,8;1012,6;2;0;1,5;210
166;7,2;1012,2;2,1;0;1,5;166
162;6,5;1011,2;1,8;0;1,3;162
176;5,6;1009,8;2,2;0;1;176
217;6,8;1008,8;2,3;0;1,4;217
183;5,9;1007,9;2,2;0;0,6;183
180;5,3;1007,5;2,5;0;0,7;180
184;4,2;1006;1,9;0;0,6;184
206;5,6;1005,8;2,1;0;0,6;206
206;7,6;1005,3;2,1;0;0,6;206
257;9,3;1004,7;2,4;0;0,7;257
267;10,6;1003,6;2,7;0;0,8;267
293;12,9;1001,9;3;0;1,4;293
322;14,4;1000,1;2,9;0;1,2;322
294;15,1;998,7;3,2;0;2,1;294
332;15,9;997,5;3,7;0;1,5;332
352;15,5;996,6;3,9;0;1,8;352
362;15,3;996,2;4;0;0,9;362
356;14,1;996,1;4,9;0;0,9;356
344;12;996,1;4,5;0;0,9;344
357;9,3;996,1;4,7;0;0;357
364;11,5;996,3;4,7;0;1,7;364
392;10,9;996,2;3,9;0;1,9;392
423;10;995,9;4,1;0;1,5;423
434;8,7;996;3,7;0;1,9;434
450;9;995,9;2,8;0;1,8;450
463;8,8;996,3;-1,1;0;1,1;463
308;10,9;996,2;-7,4;0;2,3;308
36;11,4;996,4;-10,2;0;4,7;36
30;10,5;997,1;-7,7;0;3,6;30
20;8,6;999,8;-8;0;4,4;20
14;7;1001,4;-9;0;3,4;14
13;6,2;1002,4;-12,4;0;6,5;13
3;6,5;1003,2;-16,9;0;4,8;3
3;8,7;1003,5;-13,7;0;6,2;3
13;9,4;1004,7;-17,7;0;3,8;13
6;10,5;1004,2;-15,9;0;4,4;6
8;11,7;1003,6;-15,9;0;2,4;8
12;11,9;1002,1;-16,7;0;3,2;12
12;12;1000,9;-16,6;0;1,9;12
14;11,5;1000,4;-12,1;0;1,7;14
15;10,7;1000;-12,7;0;3,9;15
3;9,7;1000,4;-12,9;0;4,4;3
28;7,2;1001,3;-2,5;0;4,1;28
78;5,4;1002,9;-3,4;0;7;78
55;4,4;1003,7;-3,6;0,1;4,7;55
38;3,7;1004;-4;0;2,9;38
37;2,9;1004;-4,1;0;2;37
37;2,6;1004,9;-4;0;2,1;37
31;2,5;1005,5;-4,5;0;1,9;31
30;2;1006;-4,5;0;2,7;30
31;1,2;1005,4;-4,5;0;1,7;31
33;0,8;1005,8;-3;0;1,5;33
31;0,1;1005,4;-3,5;0;1,4;31
29;0,1;1005,4;-3,8;0;1,3;29
32;0,4;1006,6;-2,8;0;1,1;32
30;1,6;1007;-2,4;0;1,7;30
34;3;1007,4;-2,9;0;2,7;34
38;2,6;1008,2;-3,5;0;2,9;38
51;3;1008;-2,9;0;1,9;51
59;3,2;1007,9;-0,3;0;1,4;59
60;3,5;1007,4;-0,2;0;2,1;60
45;4;1007,3;0;0;2,9;45
50;4,8;1007,4;0;0;2,3;50
52;4,4;1008,2;0,2;0;2,1;52
45;3,5;1009,3;1,7;0,2;1,7;45
38;2,8;1009,8;1,8;0,7;2,5;38
28;2,3;1011,4;1,6;1,4;1,8;28
30;1,7;1013,2;1;1,4;2,3;30
38;0,9;1013,9;0,5;1,8;1,6;38
39;0,9;1014,9;0,5;1,5;1,5;39
65;0,4;1015,6;0,1;1,3;1,4;65
65;-0,1;1016,4;-0,5;0,7;1,6;65
68;-0,3;1017,4;-0,6;1;0;68
47;-1,2;1018,1;-1,5;1,6;1,2;47
40;-1,2;1018,5;-1,3;0,9;0;40
52;-1,1;1018,7;-1,2;1,5;1,2;52
52;-2,1;1019;-2,4;2,5;1,6;52
31;-4,3;1019,4;-4,7;0;1,2;31
23;-5,7;1019,6;-6;0;0;23
27;-2,3;1020,2;-2,3;0;0,1;27
39;-0,1;1020,7;-1,1;0;1,7;39
42;1,9;1021;-2,1;0;2,3;42
24;2,6;1020,4;-4;0;3;24
40;3,1;1019,4;-3,3;0;1,7;40
27;3,8;1018,8;-5,2;0;2,4;27
33;4,7;1017,7;-3,6;0;2,1;33
51;5,4;1016,6;-3,4;0;3,8;51
30;5,4;1015,5;-4,2;0;3,2;30
37;5,4;1015,1;-3,2;0;4;37
41;4,4;1014,5;-2,3;0;3,4;41
59;3,8;1014,2;-2,4;0;3,4;59
78;3,4;1014,2;-2,4;0;3,9;78
69;3,1;1013,8;-2,4;0;2,9;69
77;2,8;1013,6;-2,5;0;2,2;77
81;2,8;1012,7;-2,7;0;2,2;81
106;2,2;1011,8;-2,9;0;1,9;106
92;1,9;1011,3;-2,6;0;2,3;92
112;1,7;1010,6;-2,8;0;2,4;112
97;1;1009,6;-2,8;0;1;97
103;-0,8;1008,9;-2,7;0;0,5;103
78;-1,7;1008,5;-3;0;0,7;78
73;-1,7;1008;-2,7;0;0,1;73
73;-0,6;1007,6;-2,2;0;1,5;73
112;0,2;1006,9;-2;0;0,7;112
116;1,4;1005,9;-1,8;0;1,6;116
120;2,7;1005,3;-2,2;0;1,6;120
130;3,7;1004,5;-1,9;0;1,7;130
142;5;1003;-1,9;0;2,4;142
162;6,2;1002,1;-1,5;0;2;162
178;6,9;1001,3;-1,3;0;3;178
181;7,5;1000,4;-1,2;0;1,4;181
187;7,7;1000;-0,8;0;1,4;187
188;7,7;999,8;-0,8;0;1,7;188
187;6,9;1000,2;-0,1;0;2,3;187
190;6,1;1001,4;0;0;1,1;190
202;5,5;1002,5;0,1;0;1,4;202
202;5,2;1003,7;-0,2;0;2,5;202
205;4,8;1004,4;0;0;1,4;205
217;4,7;1005,5;0,1;0;2,7;217
228;4,1;1006,8;0,1;0;2,2;228
202;3,4;1007,6;-0,1;0;0,8;202
172;1,7;1008,7;-0,1;0;0,6;172
160;1,1;1009,5;-0,4;0;1,1;160
117;2,4;1010,1;-5,3;0;2;117
160;4,4;1010,7;-11,3;0;2;160
65;4;1011,6;-11,6;0;2;65
18;2,7;1012,9;-8,4;0;0,9;18
26;5,8;1013,9;-7,8;0;1,4;26
10;7,6;1014,8;-9,3;0;2,3;10
146;8,6;1014,8;-9,9;0;1,5;146
142;8,1;1014,4;-4,1;0;4,4;142
137;8,7;1013,7;-5,6;0;2,8;137
63;9,2;1012,5;-3,7;0;5;63
56;9,8;1011,9;-1,3;0;3,9;56
75;10;1011,1;-2;0;4,2;75
83;9,6;1010,6;-2,1;0;4,6;83
66;9,3;1010,2;-2;0;2,9;66
78;8,9;1010,3;-2,4;0;3,9;78
76;8,1;1010,7;-3,4;0;3;76
68;7,8;1011;-3,7;0;2,7;68
66;7,1;1011,8;-3,8;0;3,3;66
64;5,6;1011,7;-3,8;0;2,1;64
59;4,3;1011,8;-3,5;0;1,9;59
61;3,1;1011,1;-3,3;0;1,9;61
64;2,7;1010,7;-3;0;1,7;64
60;2,2;1009,8;-2,7;0;2,1;60
51;2;1009,1;-2,7;0;0,9;51
51;1,5;1008,5;-2,5;0;0,6;51
44;0,8;1007,7;-2,3;0;1,3;44
44;0,8;1007,5;-2,1;0;1,1;44
51;1;1007,4;-1,9;0;1,5;51
53;1,8;1006,4;-3,1;0;2,1;53
62;3,4;1005,3;-4,6;0;2,3;62
78;4,5;1005,4;-5;0;1,5;78
79;4,2;1005,2;-4,5;0;1,9;79
80;5;1004,8;-4,6;0;4,1;80
81;5,1;1004,4;-5;0;0,9;81
77;7,4;1003,8;-3,8;0;0,8;77
84;10,3;1003,4;-3,1;0;2,3;84
89;10,6;1004,8;-3,5;0;1,3;89
86;11,9;1006;-7,5;0;8,3;86
63;9;1008,2;-8,6;0;3,7;63
18;7,1;1010,5;-10,2;0;4,1;18
14;6;1012,8;-12,6;0;4,3;14
14;5,2;1014,4;-12,8;0;2,3;14
11;4,6;1015,3;-15,3;0;3,9;11
7;3,9;1016;-14,9;0;2,8;7
5;3,5;1016,7;-14,7;0;2,1;5
6;2,7;1017,3;-14;0;2,2;6
8;2;1017,6;-13,4;0;2,4;8
10;2;1017,7;-14,2;0;3,4;10
11;1,6;1017,5;-14,1;0;3,3;11
13;1,5;1017,7;-14,6;0;4,4;13
13;1;1018,4;-13,9;0;2,8;13
18;1,1;1018,7;-13,8;0;2,2;18
11;2,8;1019,3;-14,4;0;2,3;11
14;4,3;1019,5;-15,1;0;3,1;14
14;5,6;1019,5;-16,3;0;3,9;14
3;5,9;1019;-16;0;3;3
11;7,5;1017,8;-15,4;0;2,7;11
10;8,8;1016,3;-15;0;1,8;10
3;9,7;1014,8;-12,2;0;2,7;3
4;10,4;1013,6;-15,2;0;2;4
3;10,6;1012,9;-12,1;0;1,9;3
9;9,5;1012,7;-12,4;0;3,4;9
14;7,9;1012,6;-11,5;0;3,7;14
23;6,9;1013,1;-10,8;0;4;23
32;6,3;1014;-10;0;3,3;32
43;5,9;1014,5;-10;0;2,4;43
56;5,2;1014,7;-9,4;0;2,2;56
61;2,6;1015,2;-8,2;0;1,1;61
55;0,9;1015,8;-7,6;0;0,4;55
56;0,3;1016,2;-4,3;0;0,4;56
66;-0,3;1016,4;-6,3;0;1,1;66
73;0,5;1017;-6,8;0;1,3;73
79;0,3;1017,4;-5,1;0;1,2;79
80;-0,6;1017,7;-4,5;0;1,3;80
71;-1,1;1018,1;-4,8;0;1,7;71
71;-0,9;1018,1;-4,6;0;1,5;71
77;0,8;1018,5;-4,6;0;1,9;77
108;2,7;1018,6;-4,8;0;0,6;108
120;4,3;1018,4;-5;0;2;120
121;6,5;1017,4;-5,2;0;1,1;121
110;7,8;1016,8;-5;0;1,9;110
111;9,2;1015,5;-5,5;0;2,3;111
119;10;1014,5;-5,6;0;3,1;119
124;10,6;1013,5;-5,4;0;1,9;124
133;10,8;1013;-5,7;0;3;133
118;10,3;1012,5;-6,1;0;4,5;118
109;9,8;1012,5;-6,1;0;3,6;109
113;9,2;1012,6;-5,1;0;1,9;113
123;8,9;1012,7;-6,5;0;2,9;123
146;8,5;1013,1;-6,9;0;3,4;146
117;7,9;1012,6;-7;0;2,2;117
109;5,4;1012,2;-4,5;0;0,8;109
100;2,7;1011,9;-3,6;0;0,4;100
101;1,7;1011,8;-1,9;0;0,7;101
100;1,1;1011,4;-2,3;0;0,4;100
105;0,2;1011,1;-3,4;0;0,5;105
